Date,Time,Transaction,Item
2016-11-11,10:11:29,1027,Tea
2016-11-11,10:11:30,1027,Sandwich
2016-11-11,10:23:24,1028,Bread
2016-11-11,10:29:21,1029,Medialuna
2016-11-11,10:29:22,1029,Brownie
2016-11-11,10:35:37,1030,Muffin
2016-11-11,10:38:23,1031,Bread
2016-11-11,10:39:27,1032,Coffee
2016-11-11,10:39:28,1032,Medialuna
2016-11-11,10:41:29,1033,Coffee
2016-11-11,10:42:11,1034,Coffee
2016-11-11,10:42:12,1034,Medialuna
2016-11-11,10:44:50,1035,Coffee
2016-11-11,10:50:38,1036,Coffee
2016-11-11,10:50:39,1036,Hot chocolate
2016-11-11,10:50:40,1036,Brownie
2016-11-11,10:50:41,1036,Bread
2016-11-11,10:53:39,1037,Bread
2016-11-11,10:53:40,1037,Bread
2016-11-11,10:56:41,1038,NONE
2016-11-11,10:56:42,1038,Bread
2016-11-11,11:04:07,1039,Coffee
2016-11-11,11:04:08,1039,Brownie
2016-11-11,11:06:47,1040,Ella's Kitchen Pouches
2016-11-11,11:06:48,1040,Coffee
2016-11-11,11:06:49,1040,Coffee
2016-11-11,11:06:50,1040,Medialuna
2016-11-11,11:06:51,1040,Pastry
2016-11-11,11:08:26,1041,Jam
2016-11-11,11:10:37,1042,Bread
2016-11-11,11:19:15,1044,Coffee
2016-11-11,11:19:16,1044,Coffee
2016-11-11,11:19:17,1044,Muffin
2016-11-11,11:46:00,1046,Tea
2016-11-11,11:46:01,1046,Coffee
2016-11-11,11:46:02,1046,Truffles
2016-11-11,11:47:36,1047,Coffee
2016-11-11,11:51:18,1048,Pastry
2016-11-11,11:51:19,1048,Brownie
2016-11-11,11:52:46,1049,Brownie
2016-11-11,11:52:47,1049,Bread
2016-11-11,11:54:07,1050,Coffee
2016-11-11,11:56:21,1051,Bread
2016-11-11,11:56:22,1051,Pastry
2016-11-11,11:57:58,1052,Alfajores
2016-11-11,11:57:59,1052,Bread
2016-11-11,12:03:58,1053,Brownie
2016-11-11,12:03:59,1053,Muffin
2016-11-11,12:04:00,1053,Scandinavian
2016-11-11,12:05:36,1054,Coffee
2016-11-11,12:07:33,1055,Fudge
2016-11-11,12:14:31,1056,Tea
2016-11-11,12:14:32,1056,Brownie
2016-11-11,12:15:45,1057,Bread
2016-11-11,12:17:58,1058,Bread
2016-11-11,12:29:15,1059,Scandinavian
2016-11-11,12:29:34,1060,Bread
2016-11-11,12:29:57,1061,Coffee
2016-11-11,12:35:22,1062,Bread
2016-11-11,12:40:02,1063,Coffee
2016-11-11,12:40:03,1063,Soup
2016-11-11,12:50:27,1064,Soup
2016-11-11,12:52:51,1065,Coffee
2016-11-11,12:52:52,1065,Bread
2016-11-11,12:52:53,1065,Coffee
2016-11-11,12:52:54,1065,Alfajores
2016-11-11,12:52:55,1065,Alfajores
2016-11-11,12:54:47,1066,Farm House
2016-11-11,13:13:43,1068,Farm House
2016-11-11,13:13:44,1068,Chimichurri Oil
2016-11-11,13:28:31,1069,Farm House
2016-11-11,13:32:08,1070,Sandwich
2016-11-11,13:39:13,1071,Soup
2016-11-11,13:39:14,1071,Bread
2016-11-11,14:05:43,1072,Coffee
2016-11-11,14:05:44,1072,Art Tray
2016-11-11,14:05:45,1072,Frittata
2016-11-11,14:05:46,1072,Sandwich
2016-11-11,14:19:45,1073,Scandinavian
2016-11-11,14:19:46,1073,Fairy Doors
2016-11-11,14:22:35,1074,Mineral water
2016-11-11,14:22:36,1074,Cookies
2016-11-11,14:24:08,1075,Brownie
2016-11-11,14:24:09,1075,Coffee
2016-11-11,14:24:10,1075,Coffee
2016-11-11,14:33:13,1076,Bread
2016-11-11,14:33:14,1076,Hearty & Seasonal
2016-11-11,14:33:45,1077,Hearty & Seasonal
2016-11-11,14:49:20,1078,Scandinavian
2016-11-11,14:49:21,1078,Focaccia
2016-11-11,14:51:00,1080,Fudge
2016-11-11,14:54:23,1081,Coffee
2016-11-11,14:54:24,1081,Tea
2016-11-11,14:54:25,1081,Cake
2016-11-11,15:14:07,1083,Truffles
2016-11-11,15:29:29,1084,Coffee
2016-11-11,15:29:30,1084,Coffee
2016-11-11,15:29:31,1084,Brownie
2016-11-11,15:30:12,1085,Scandinavian
2016-11-11,15:31:47,1086,Coffee
2016-11-11,15:42:22,1087,Soup
2016-11-11,15:42:23,1087,Coke
2016-11-11,15:42:24,1087,Hot chocolate
2016-11-11,15:42:25,1087,Fudge
2016-11-11,15:43:14,1088,Sandwich
2016-11-11,15:43:15,1088,Alfajores
2016-11-11,16:42:26,1089,Coffee
2016-11-11,16:42:27,1089,Alfajores
2016-11-11,16:54:09,1090,Brownie
2016-11-11,16:54:10,1090,Coffee
2016-11-11,16:54:11,1090,Hot chocolate
2016-11-11,16:54:12,1090,Juice
2016-11-11,17:03:32,1091,Scandinavian
2016-11-11,17:09:23,1092,Coffee
2016-11-11,17:11:14,1093,My-5 Fruit Shoot
2016-11-11,17:13:31,1094,Sandwich
2016-11-11,17:13:32,1094,Tea
2016-11-11,17:13:33,1094,Alfajores
2016-11-11,17:14:35,1095,Mineral water
2016-11-11,17:37:45,1097,Scandinavian
2016-11-11,17:39:28,1098,Tea
2016-11-11,17:45:14,1099,Tea
2016-11-11,17:47:38,1100,Fudge
2016-11-11,17:59:05,1101,Scandinavian
2016-11-11,18:07:12,1102,Coffee
2016-11-11,18:07:32,1103,Coffee
2016-11-12,9:18:57,1104,Medialuna
2016-11-12,9:18:58,1104,Coffee
2016-11-12,9:37:27,1105,Bread
2016-11-12,9:49:01,1106,Bread
2016-11-12,9:49:02,1106,Pastry
2016-11-12,9:49:03,1106,Medialuna
2016-11-12,9:49:04,1106,Coffee
2016-11-12,9:59:22,1107,Bread
2016-11-12,10:12:57,1108,Coffee
2016-11-12,10:12:58,1108,Coffee
2016-11-12,10:12:59,1108,Hot chocolate
2016-11-12,10:13:00,1108,Bread
2016-11-12,10:13:01,1108,Pastry
2016-11-12,10:13:02,1108,Medialuna
2016-11-12,10:21:12,1109,Coffee
2016-11-12,10:22:52,1110,Jam
2016-11-12,10:22:53,1110,Bread
2016-11-12,10:24:24,1111,Medialuna
2016-11-12,10:28:15,1112,Medialuna
2016-11-12,10:28:16,1112,Medialuna
2016-11-12,10:28:17,1112,Bread
2016-11-12,10:31:50,1113,NONE
2016-11-12,10:33:36,1114,Coffee
2016-11-12,10:35:24,1115,Coffee
2016-11-12,10:41:53,1116,Bread
2016-11-12,10:44:31,1117,Coffee
2016-11-12,10:44:32,1117,Muffin
2016-11-12,10:46:22,1118,Medialuna
2016-11-12,10:46:23,1118,Bread
2016-11-12,10:47:34,1119,Bread
2016-11-12,10:55:37,1120,Bread
2016-11-12,10:55:38,1120,Medialuna
2016-11-12,10:58:29,1121,Coffee
2016-11-12,10:58:30,1121,Pastry
2016-11-12,10:58:31,1121,Brownie
2016-11-12,10:59:20,1122,Medialuna
2016-11-12,10:59:21,1122,Scandinavian
2016-11-12,11:01:24,1123,Bread
2016-11-12,11:03:10,1124,Coffee
2016-11-12,11:03:11,1124,Muffin
2016-11-12,11:08:10,1125,Bread
2016-11-12,11:08:11,1125,NONE
2016-11-12,11:08:55,1126,Coffee
2016-11-12,11:15:07,1127,Medialuna
2016-11-12,11:15:08,1127,Muffin
2016-11-12,11:20:43,1128,Bread
2016-11-12,11:32:01,1130,Bread
2016-11-12,11:32:02,1130,Scandinavian
2016-11-12,11:36:33,1131,Coffee
2016-11-12,11:38:39,1132,Bread
2016-11-12,11:40:29,1133,Medialuna
2016-11-12,11:47:40,1134,Coffee
2016-11-12,11:47:41,1134,Scandinavian
2016-11-12,11:50:32,1135,Coffee
2016-11-12,11:50:33,1135,Brownie
2016-11-12,11:50:34,1135,Truffles
2016-11-12,11:50:35,1135,Muffin
2016-11-12,11:52:12,1136,Tartine
2016-11-12,11:52:13,1136,Coffee
2016-11-12,11:52:14,1136,NONE
2016-11-12,11:53:54,1137,Coffee
2016-11-12,11:53:55,1137,Coffee
2016-11-12,11:56:28,1138,Alfajores
2016-11-12,11:56:29,1138,Scandinavian
2016-11-12,12:05:02,1139,NONE
2016-11-12,12:05:03,1139,Medialuna
2016-11-12,12:05:04,1139,Hot chocolate
2016-11-12,12:06:33,1140,Coffee
2016-11-12,12:06:34,1140,Muffin
2016-11-12,12:06:35,1140,Alfajores
2016-11-12,12:13:33,1141,Farm House
2016-11-12,12:13:34,1141,Coffee
2016-11-12,12:13:35,1141,Coffee
2016-11-12,12:13:36,1141,Muffin
2016-11-12,12:21:11,1142,Bread
2016-11-12,12:21:12,1142,Medialuna
2016-11-12,12:21:13,1142,Farm House
2016-11-12,12:23:11,1143,Farm House
2016-11-12,12:23:12,1143,Scandinavian
2016-11-12,12:26:02,1144,Truffles
2016-11-12,12:26:03,1144,Bread
2016-11-12,12:26:04,1144,Coffee
2016-11-12,12:36:17,1145,Soup
2016-11-12,12:36:18,1145,Coffee
2016-11-12,12:36:19,1145,Coffee
2016-11-12,12:37:11,1146,Scandinavian
2016-11-12,12:37:12,1146,Eggs
2016-11-12,12:38:44,1147,Brownie
2016-11-12,12:38:45,1147,Truffles
2016-11-12,12:38:46,1147,Coffee
2016-11-12,12:38:47,1147,Coffee
2016-11-12,12:45:15,1148,Scandinavian
2016-11-12,12:55:28,1149,Coke
2016-11-12,12:58:19,1150,Sandwich
2016-11-12,12:58:20,1150,Soup
2016-11-12,12:58:21,1150,Coffee
2016-11-12,12:58:22,1150,Alfajores
2016-11-12,13:14:03,1151,Tea
2016-11-12,13:14:04,1151,Juice
2016-11-12,13:14:05,1151,Hearty & Seasonal
2016-11-12,13:14:06,1151,Hearty & Seasonal
2016-11-12,13:16:34,1152,Truffles
2016-11-12,13:21:07,1153,NONE
2016-11-12,13:21:08,1153,Coffee
2016-11-12,13:21:09,1153,Coffee
2016-11-12,13:21:10,1153,Muffin
2016-11-12,13:21:11,1153,Brownie
2016-11-12,13:36:36,1154,Bread
2016-11-12,13:40:57,1155,Bowl Nic Pitt
2016-11-12,13:40:58,1155,Frittata
2016-11-12,13:40:59,1155,Muffin
2016-11-12,13:46:34,1156,Soup
2016-11-12,13:46:35,1156,Frittata
2016-11-12,13:46:36,1156,Brownie
2016-11-12,13:46:37,1156,Coffee
2016-11-12,13:46:38,1156,Tea
2016-11-12,13:48:19,1157,Hot chocolate
2016-11-12,13:48:20,1157,Coffee
2016-11-12,13:48:21,1157,Muffin
2016-11-12,13:48:22,1157,Alfajores
2016-11-12,13:52:47,1158,Scandinavian
2016-11-12,13:52:48,1158,Keeping It Local
2016-11-12,13:52:49,1158,NONE
2016-11-12,13:52:50,1158,Tea
2016-11-12,13:52:51,1158,Coffee
2016-11-12,13:52:52,1158,Alfajores
2016-11-12,13:55:52,1159,Bread
2016-11-12,13:57:52,1160,Fudge
2016-11-12,13:59:51,1161,Farm House
2016-11-12,14:05:31,1162,Farm House
2016-11-12,14:19:38,1163,Coffee
2016-11-12,14:19:39,1163,Brownie
2016-11-12,14:19:40,1163,Muffin
2016-11-12,14:32:00,1164,Soup
2016-11-12,14:32:01,1164,Coffee
2016-11-12,14:32:02,1164,Bread
2016-11-12,14:34:14,1165,Frittata
2016-11-12,14:34:15,1165,Bread
2016-11-12,14:36:52,1166,Farm House
2016-11-12,14:36:53,1166,Muffin
2016-11-12,14:43:06,1167,Bread
2016-11-12,14:44:19,1168,Bread
2016-11-12,14:44:20,1168,Coffee
2016-11-12,14:44:21,1168,Bread
2016-11-12,14:44:58,1169,Farm House
2016-11-12,14:54:41,1170,Bread
2016-11-12,14:54:42,1170,Coffee
2016-11-12,14:54:43,1170,Muffin
2016-11-12,14:55:59,1171,Hot chocolate
2016-11-12,14:56:00,1171,Coffee
2016-11-12,14:56:46,1172,Muffin
2016-11-12,14:56:47,1172,Jam
2016-11-12,14:59:01,1173,Coffee
2016-11-12,14:59:02,1173,Hot chocolate
2016-11-12,14:59:03,1173,Tea
2016-11-12,15:02:55,1174,Coffee
2016-11-12,15:02:56,1174,Coffee
2016-11-12,15:02:57,1174,Alfajores
2016-11-12,15:12:25,1175,Hearty & Seasonal
2016-11-12,15:12:26,1175,Farm House
2016-11-12,15:19:20,1176,Bread
2016-11-12,15:19:21,1176,Coffee
2016-11-12,15:19:22,1176,Alfajores
2016-11-12,15:19:23,1176,Cookies
2016-11-12,15:25:13,1177,Hearty & Seasonal
2016-11-12,15:25:14,1177,Bread
2016-11-12,15:25:15,1177,Muffin
2016-11-12,15:25:16,1177,Brownie
2016-11-12,15:37:34,1178,Truffles
2016-11-12,15:39:58,1179,Coffee
2016-11-12,15:39:59,1179,Tea
2016-11-12,15:40:00,1179,Bread
2016-11-12,15:43:06,1180,Tea
2016-11-12,15:43:07,1180,Coffee
2016-11-12,15:43:08,1180,Muffin
2016-11-12,15:46:56,1181,Coffee
2016-11-12,15:46:57,1181,Alfajores
2016-11-12,15:52:53,1182,Bread
2016-11-12,15:57:08,1183,Tea
2016-11-12,15:57:09,1183,Hot chocolate
2016-11-12,15:57:10,1183,Alfajores
2016-11-12,16:02:22,1184,Bread
2016-11-12,16:06:18,1185,Alfajores
2016-11-12,16:06:19,1185,Truffles
2016-11-12,16:09:42,1187,Bread
2016-11-12,16:09:43,1187,Brownie
2016-11-12,16:09:44,1187,Muffin
2016-11-12,16:12:40,1188,Coffee
2016-11-12,16:12:41,1188,Brownie
2016-11-12,16:12:42,1188,Coffee
2016-11-12,16:14:21,1189,Bread
2016-11-12,16:14:22,1189,Bread
2016-11-12,16:25:20,1190,Bread
2016-11-12,16:25:21,1190,Alfajores
2016-11-12,16:25:22,1190,Muffin
2016-11-12,16:31:11,1191,Truffles
2016-11-12,16:31:12,1191,Frittata
2016-11-12,16:32:24,1192,Coffee
2016-11-12,16:40:46,1193,Bread
2016-11-12,16:46:44,1194,Coffee
2016-11-12,16:46:45,1194,Muffin
2016-11-12,16:50:06,1195,Muffin
2016-11-12,16:51:16,1196,Juice
2016-11-12,16:51:42,1197,Coffee
2016-11-12,17:13:45,1198,Muffin
2016-11-12,17:24:04,1199,Bread
2016-11-12,17:36:35,1200,Coffee
2016-11-13,10:10:10,1201,Tartine
2016-11-13,10:10:11,1201,Coffee
2016-11-13,10:10:12,1201,Tea
2016-11-13,10:24:51,1202,Coffee
2016-11-13,10:26:38,1203,Coffee
2016-11-13,10:26:39,1203,Tea
2016-11-13,10:26:40,1203,NONE
2016-11-13,10:28:22,1204,Medialuna
2016-11-13,10:28:23,1204,Coffee
2016-11-13,10:33:44,1205,Medialuna
2016-11-13,10:33:45,1205,Bread
2016-11-13,10:33:46,1205,Coffee
2016-11-13,10:33:47,1205,NONE
2016-11-13,10:36:49,1206,Bread
2016-11-13,10:36:50,1206,Pastry
2016-11-13,10:41:33,1207,Medialuna
2016-11-13,10:41:34,1207,Coffee
2016-11-13,10:41:35,1207,Bread
2016-11-13,10:53:11,1208,Pastry
2016-11-13,10:57:20,1209,Bread
2016-11-13,10:58:58,1210,Medialuna
2016-11-13,10:58:59,1210,Pastry
2016-11-13,10:59:00,1210,Bread
2016-11-13,11:02:57,1211,Coffee
2016-11-13,11:08:44,1212,Bread
2016-11-13,11:08:45,1212,Farm House
2016-11-13,11:08:46,1212,Pastry
2016-11-13,11:13:58,1213,Bread
2016-11-13,11:23:25,1214,Coffee
2016-11-13,11:23:26,1214,Medialuna
2016-11-13,11:31:23,1215,Coffee
2016-11-13,11:46:05,1216,NONE
2016-11-13,11:46:06,1216,Bread
2016-11-13,11:50:19,1217,Bread
2016-11-13,11:50:20,1217,Pastry
2016-11-13,11:54:16,1218,Hearty & Seasonal
2016-11-13,11:54:51,1219,Scandinavian
2016-11-13,11:57:45,1220,Coffee
2016-11-13,11:57:46,1220,Hot chocolate
2016-11-13,11:57:47,1220,Pastry
2016-11-13,12:01:27,1221,Bread
2016-11-13,12:01:28,1221,Muffin
2016-11-13,12:03:28,1222,Coffee
2016-11-13,12:03:29,1222,Keeping It Local
2016-11-13,12:07:17,1223,Bread
2016-11-13,12:07:18,1223,Coffee
2016-11-13,12:07:19,1223,Medialuna
2016-11-13,12:09:29,1224,Coffee
2016-11-13,12:09:30,1224,Pastry
2016-11-13,12:09:31,1224,Bread
2016-11-13,12:12:22,1225,Medialuna
2016-11-13,12:13:21,1226,Brownie
2016-11-13,12:16:01,1227,Muffin
2016-11-13,12:20:14,1228,NONE
2016-11-13,12:21:15,1229,Coffee
2016-11-13,12:21:16,1229,Bread
2016-11-13,12:21:17,1229,NONE
2016-11-13,12:23:17,1230,Coffee
2016-11-13,12:23:18,1230,Alfajores
2016-11-13,12:26:55,1231,Coffee
2016-11-13,12:26:56,1231,Coffee
2016-11-13,12:26:57,1231,Keeping It Local
2016-11-13,12:28:37,1232,Bread
2016-11-13,12:29:16,1233,Coffee
2016-11-13,12:31:54,1234,NONE
2016-11-13,12:31:55,1234,Coffee
2016-11-13,12:31:56,1234,Hot chocolate
2016-11-13,12:31:57,1234,Medialuna
2016-11-13,12:32:47,1235,Brownie
2016-11-13,12:32:48,1235,Bread
2016-11-13,12:34:05,1236,Bread
2016-11-13,12:36:34,1237,Sandwich
2016-11-13,12:36:35,1237,NONE
2016-11-13,12:36:36,1237,Coffee
2016-11-13,12:36:37,1237,Coffee
2016-11-13,12:38:49,1238,Bread
2016-11-13,12:38:50,1238,Bread
2016-11-13,12:38:51,1238,Brownie
2016-11-13,12:41:39,1239,Brownie
2016-11-13,12:41:40,1239,Coffee
2016-11-13,12:41:41,1239,Bread
2016-11-13,12:45:57,1240,Sandwich
2016-11-13,12:45:58,1240,Brownie
2016-11-13,12:45:59,1240,Hot chocolate
2016-11-13,12:46:00,1240,Coffee
2016-11-13,12:47:00,1241,Coffee
2016-11-13,12:53:15,1242,Bread
2016-11-13,12:53:16,1242,NONE
2016-11-13,12:53:17,1242,Mineral water
2016-11-13,12:55:37,1243,Coffee
2016-11-13,12:55:38,1243,Coffee
2016-11-13,12:55:39,1243,NONE
2016-11-13,12:56:17,1244,Bread
2016-11-13,13:07:57,1245,Bread
2016-11-13,13:24:32,1246,Coffee
2016-11-13,13:32:19,1247,Bread
2016-11-13,13:40:35,1248,NONE
2016-11-13,13:40:36,1248,Bacon
2016-11-13,13:40:37,1248,Art Tray
2016-11-13,13:40:38,1248,Coffee
2016-11-13,13:40:39,1248,Coffee
2016-11-13,13:40:40,1248,Juice
2016-11-13,13:43:22,1249,Bread
2016-11-13,13:52:34,1250,Coffee
2016-11-13,13:56:37,1251,Hearty & Seasonal
2016-11-13,13:56:38,1251,Tea
2016-11-13,13:58:57,1252,Brownie
2016-11-13,13:58:58,1252,Medialuna
2016-11-13,13:58:59,1252,Muffin
2016-11-13,14:09:12,1253,Bread
2016-11-13,14:16:33,1254,Bread
2016-11-13,14:16:34,1254,Brownie
2016-11-13,14:16:35,1254,Muffin
2016-11-13,14:16:36,1254,Bread
2016-11-13,14:16:37,1254,My-5 Fruit Shoot
2016-11-13,14:18:56,1255,Brownie
2016-11-13,14:18:57,1255,Alfajores
2016-11-13,14:18:58,1255,Coffee
2016-11-13,14:18:59,1255,Bread
2016-11-13,14:30:27,1256,Bread
2016-11-13,14:30:28,1256,Jam
2016-11-13,14:30:29,1256,Spread
2016-11-13,14:32:05,1257,Brownie
2016-11-13,14:39:07,1258,Hearty & Seasonal
2016-11-13,14:54:08,1259,Bread
2016-11-13,14:54:09,1259,Keeping It Local
2016-11-13,14:54:10,1259,Hearty & Seasonal
2016-11-13,15:08:25,1260,Coffee
2016-11-13,15:08:26,1260,Coke
2016-11-13,15:08:27,1260,Mineral water
2016-11-13,15:08:28,1260,Bread
2016-11-13,15:08:29,1260,Brownie
2016-11-13,15:15:58,1261,Muffin
2016-11-13,15:15:59,1261,Coffee
2016-11-13,15:16:00,1261,Tea
2016-11-13,15:19:08,1262,Bread
2016-11-13,15:41:55,1263,Bread
2016-11-13,15:51:54,1264,Coffee
2016-11-13,15:51:55,1264,Coffee
2016-11-13,15:51:56,1264,Frittata
2016-11-13,15:51:57,1264,Keeping It Local
2016-11-13,15:51:58,1264,Bread
2016-11-13,16:03:38,1265,Cookies
2016-11-13,17:15:53,1266,Bread
2016-11-13,17:19:20,1267,Coffee
2016-11-13,17:19:21,1267,Fudge
2016-11-13,17:19:22,1267,Bread
2016-11-13,17:21:33,1268,Muffin
2016-11-13,17:25:21,1269,Coffee
2016-11-13,17:25:22,1269,Kids biscuit
2016-11-13,17:27:15,1270,Juice
2016-11-13,17:27:16,1270,Muffin
2016-11-13,17:27:17,1270,Brownie
2016-11-13,17:27:58,1271,Kids biscuit
2016-11-13,17:39:34,1272,Kids biscuit
2016-11-13,18:22:58,1273,Art Tray
2016-11-13,18:22:59,1273,Tartine
2016-11-13,18:27:42,1274,Fudge
2016-11-13,18:27:43,1274,NONE
2016-11-13,18:27:44,1274,My-5 Fruit Shoot
2016-11-13,18:27:45,1274,Kids biscuit
2016-11-13,18:27:46,1274,Muffin
2016-11-14,8:19:45,1275,Coffee
2016-11-14,9:37:50,1277,Tea
2016-11-14,9:37:51,1277,Medialuna
2016-11-14,9:39:12,1278,Medialuna
2016-11-14,9:39:13,1278,Coffee
2016-11-14,9:51:43,1279,Coffee
2016-11-14,9:58:19,1280,Coffee
2016-11-14,9:58:20,1280,Medialuna
2016-11-14,10:11:26,1281,Pastry
2016-11-14,10:11:27,1281,Coffee
2016-11-14,10:18:31,1282,Keeping It Local
2016-11-14,10:18:32,1282,Tea
2016-11-14,10:18:33,1282,Coffee
2016-11-14,10:18:34,1282,Coffee
2016-11-14,10:40:28,1283,Farm House
2016-11-14,10:41:48,1284,Tea
2016-11-14,10:41:49,1284,Truffles
2016-11-14,10:45:40,1285,Farm House
2016-11-14,10:46:53,1286,Keeping It Local
2016-11-14,10:52:38,1287,Medialuna
2016-11-14,10:52:39,1287,Truffles
2016-11-14,10:52:40,1287,Tea
2016-11-14,10:53:45,1288,Tea
2016-11-14,10:53:46,1288,Keeping It Local
2016-11-14,10:55:33,1289,Medialuna
2016-11-14,10:55:34,1289,Pastry
2016-11-14,10:55:35,1289,Truffles
2016-11-14,11:13:12,1291,Focaccia
2016-11-14,11:13:13,1291,Farm House
2016-11-14,11:25:00,1292,Coffee
2016-11-14,11:25:01,1292,Bread
2016-11-14,11:30:27,1293,Coffee
2016-11-14,11:30:28,1293,Truffles
2016-11-14,11:40:25,1294,Coffee
2016-11-14,11:40:26,1294,Kids biscuit
2016-11-14,11:53:05,1295,NONE
2016-11-14,11:53:06,1295,Coffee
2016-11-14,11:53:07,1295,Tea
2016-11-14,11:58:01,1296,Coffee
2016-11-14,11:58:02,1296,Coffee
2016-11-14,11:59:57,1297,Bread
2016-11-14,11:59:58,1297,Bread
2016-11-14,12:05:21,1298,Bread
2016-11-14,12:16:45,1299,Medialuna
2016-11-14,12:17:51,1300,Bread
2016-11-14,12:21:43,1301,Tea
2016-11-14,12:21:44,1301,Bread
2016-11-14,12:41:27,1303,Mineral water
2016-11-14,12:41:28,1303,Coffee
2016-11-14,12:41:29,1303,Kids biscuit
2016-11-14,12:41:30,1303,Muffin
2016-11-14,12:46:32,1304,Pastry
2016-11-14,12:50:01,1305,Coffee
2016-11-14,12:50:02,1305,Keeping It Local
2016-11-14,13:01:35,1306,Bread
2016-11-14,13:01:36,1306,Sandwich
2016-11-14,13:01:37,1306,Tea
2016-11-14,13:03:54,1307,Fudge
2016-11-14,13:03:55,1307,Fudge
2016-11-14,13:03:56,1307,Bread
2016-11-14,13:03:57,1307,Truffles
2016-11-14,13:09:51,1308,Sandwich
2016-11-14,13:10:29,1309,Coffee
2016-11-14,13:10:30,1309,Tea
2016-11-14,13:10:31,1309,Truffles
2016-11-14,13:20:35,1310,Bread
2016-11-14,13:22:26,1311,Sandwich
2016-11-14,13:22:27,1311,Coffee
2016-11-14,13:22:28,1311,Tea
2016-11-14,13:33:38,1313,Coffee
2016-11-14,13:44:52,1314,Sandwich
2016-11-14,13:44:53,1314,Bread
2016-11-14,13:50:43,1315,Hearty & Seasonal
2016-11-14,13:50:44,1315,Hearty & Seasonal
2016-11-14,13:50:45,1315,Alfajores
2016-11-14,13:50:46,1315,Truffles
2016-11-14,13:55:51,1316,Frittata
2016-11-14,13:55:52,1316,Muffin
2016-11-14,13:55:53,1316,Coffee
2016-11-14,13:55:54,1316,Coffee
2016-11-14,14:00:52,1317,Sandwich
2016-11-14,14:00:53,1317,Hot chocolate
2016-11-14,14:00:54,1317,Hearty & Seasonal
2016-11-14,14:02:16,1318,Bread
2016-11-14,14:02:17,1318,Bread
2016-11-14,14:02:18,1318,Sandwich
2016-11-14,14:17:31,1319,Farm House
2016-11-14,14:18:25,1320,Coffee
2016-11-14,14:18:26,1320,Muffin
2016-11-14,14:20:29,1321,Scandinavian
2016-11-14,14:23:14,1322,Soup
2016-11-14,14:23:15,1322,Coffee
2016-11-14,14:23:16,1322,Tea
2016-11-14,14:26:56,1323,Farm House
2016-11-14,14:31:08,1324,Coffee
2016-11-14,14:31:09,1324,Tea
2016-11-14,14:43:09,1325,Soup
2016-11-14,14:43:10,1325,Jam
2016-11-14,14:43:11,1325,Muffin
2016-11-14,14:43:12,1325,Coffee
2016-11-14,14:44:17,1326,Bread
2016-11-14,14:48:06,1327,Coffee
2016-11-14,14:48:07,1327,Soup
2016-11-14,15:23:16,1328,Coffee
2016-11-14,15:23:17,1328,Muffin
2016-11-14,15:25:43,1329,Muffin
2016-11-14,15:25:44,1329,Kids biscuit
2016-11-14,15:44:41,1330,Coffee
2016-11-14,15:44:42,1330,Bread
2016-11-14,15:56:53,1331,Coffee
2016-11-14,16:11:16,1332,Muffin
2016-11-14,16:16:19,1333,Ella's Kitchen Pouches
2016-11-14,16:16:20,1333,Bread
2016-11-14,16:16:21,1333,Muffin
2016-11-14,16:22:17,1334,Sandwich
2016-11-14,16:22:18,1334,Frittata
2016-11-14,16:24:34,1335,Bread
2016-11-14,16:24:35,1335,Sandwich
2016-11-14,16:38:35,1336,Coffee
2016-11-14,16:38:36,1336,Bread
2016-11-14,16:38:37,1336,Coffee
2016-11-14,16:38:38,1336,Cookies
2016-11-14,16:51:08,1337,Bread
2016-11-14,16:51:09,1337,Art Tray
2016-11-14,16:51:10,1337,Tea
2016-11-14,16:53:55,1338,Art Tray
2016-11-14,16:53:56,1338,Coffee
2016-11-14,16:53:57,1338,Hot chocolate
2016-11-14,16:53:58,1338,Juice
2016-11-14,17:09:20,1339,Hot chocolate
2016-11-14,17:09:21,1339,Coffee
2016-11-14,17:54:55,1340,Farm House
2016-11-14,18:59:37,1341,Farm House
2016-11-14,18:59:38,1341,Muffin
2016-11-15,8:24:59,1342,Coffee
2016-11-15,8:25:00,1342,Medialuna
2016-11-15,8:57:05,1343,Bread
2016-11-15,8:57:06,1343,Keeping It Local
2016-11-15,9:44:55,1344,Coffee
2016-11-15,9:55:59,1346,Tea
2016-11-15,9:56:00,1346,Coffee
2016-11-15,10:00:37,1348,Coffee
2016-11-15,10:01:42,1349,Coke
2016-11-15,10:06:20,1350,Coffee
2016-11-15,10:18:55,1351,Farm House
2016-11-15,10:44:38,1352,Coffee
2016-11-15,10:44:39,1352,Coffee
2016-11-15,10:44:40,1352,Keeping It Local
2016-11-15,10:44:41,1352,Bread
2016-11-15,10:50:07,1353,Coffee
2016-11-15,10:50:08,1353,Truffles
2016-11-15,10:52:34,1354,Coffee
2016-11-15,11:01:05,1355,Coffee
2016-11-15,11:01:06,1355,Tea
2016-11-15,11:01:07,1355,Keeping It Local
2016-11-15,11:29:06,1356,Coffee
2016-11-15,11:32:15,1357,Coffee
2016-11-15,11:32:16,1357,Tea
2016-11-15,11:35:19,1358,Coffee
2016-11-15,11:45:51,1359,Coffee
2016-11-15,11:47:21,1360,Coffee
2016-11-15,11:47:22,1360,Bread
2016-11-15,11:49:29,1361,Coffee
